step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
22760,2.1357,n/a,8.46,1.90e-02,2.85e-04,2983329792,62286.7,1.4764,0
22770,2.3812,n/a,10.82,1.90e-02,2.85e-04,2984640512,62569.0,1.4764,0
22780,2.2670,n/a,9.65,1.90e-02,2.85e-04,2985951232,62851.2,1.4764,0
22790,2.2650,n/a,9.63,1.90e-02,2.85e-04,2987261952,63133.3,1.4764,0
22800,2.3961,1.4774,10.98,1.90e-02,2.84e-04,2988572672,63426.3,1.4764,0
22810,2.3706,n/a,10.70,1.89e-02,2.84e-04,2989883392,63711.2,1.4764,0
22820,2.1459,n/a,8.55,1.89e-02,2.84e-04,2991194112,63993.7,1.4764,0
22830,2.1190,n/a,8.32,1.89e-02,2.84e-04,2992504832,64276.4,1.4764,0
22840,2.1954,n/a,8.98,1.89e-02,2.84e-04,2993815552,64559.1,1.4764,0
22850,2.2565,n/a,9.55,1.89e-02,2.83e-04,2995126272,64841.8,1.4764,0
22860,2.1770,n/a,8.82,1.89e-02,2.83e-04,2996436992,65124.4,1.4764,0
22870,2.1800,n/a,8.85,1.89e-02,2.83e-04,2997747712,65407.1,1.4764,0
22880,2.0906,n/a,8.09,1.88e-02,2.83e-04,2999058432,65689.8,1.4764,0
22890,2.2748,n/a,9.73,1.88e-02,2.82e-04,3000369152,65972.5,1.4764,0
22900,2.2845,1.4781,9.82,1.88e-02,2.82e-04,3001679872,66266.1,1.4764,0
22910,2.2360,n/a,9.36,1.88e-02,2.82e-04,3002990592,66551.0,1.4764,0
22920,2.0868,n/a,8.06,1.88e-02,2.82e-04,3004301312,66833.8,1.4764,0
22930,2.2511,n/a,9.50,1.88e-02,2.81e-04,3005612032,67116.8,1.4764,0
22940,2.1371,n/a,8.48,1.88e-02,2.81e-04,3006922752,67399.7,1.4764,0
22950,2.3385,n/a,10.37,1.87e-02,2.81e-04,3008233472,67682.5,1.4764,0
22960,2.0997,n/a,8.16,1.87e-02,2.81e-04,3009544192,67965.5,1.4764,0
22970,2.1428,n/a,8.52,1.87e-02,2.81e-04,3010854912,68248.4,1.4764,0
22980,2.1579,n/a,8.65,1.87e-02,2.80e-04,3012165632,68531.3,1.4764,0
22990,2.1894,n/a,8.93,1.87e-02,2.80e-04,3013476352,68814.2,1.4764,0
23000,2.1477,1.4781,8.56,1.87e-02,2.80e-04,3014787072,69107.9,1.4764,0
23010,2.0792,n/a,8.00,1.86e-02,2.80e-04,3016097792,69393.2,1.4764,0
23020,2.2160,n/a,9.17,1.86e-02,2.79e-04,3017408512,69676.2,1.4764,0
23030,2.4032,n/a,11.06,1.86e-02,2.79e-04,3018719232,69959.2,1.4764,0
23040,2.2645,n/a,9.63,1.86e-02,2.79e-04,3020029952,70242.3,1.4764,0
23050,2.1623,n/a,8.69,1.86e-02,2.79e-04,3021340672,70525.5,1.4764,0
23060,2.2515,n/a,9.50,1.86e-02,2.78e-04,3022651392,70808.8,1.4764,0
23070,2.2549,n/a,9.53,1.85e-02,2.78e-04,3023962112,71092.1,1.4764,0
23080,2.1056,n/a,8.21,1.85e-02,2.78e-04,3025272832,71375.4,1.4764,0
23090,2.1399,n/a,8.50,1.85e-02,2.78e-04,3026583552,71658.6,1.4764,0
23100,2.0270,1.4741,7.59,1.85e-02,2.77e-04,3027894272,71953.3,1.4741,0
23110,2.2484,n/a,9.47,1.85e-02,2.77e-04,3029204992,72238.4,1.4741,0
23120,2.1642,n/a,8.71,1.85e-02,2.77e-04,3030515712,72521.5,1.4741,0
23130,2.3192,n/a,10.17,1.84e-02,2.77e-04,3031826432,72804.3,1.4741,0
23140,2.1332,n/a,8.44,1.84e-02,2.76e-04,3033137152,73087.3,1.4741,0
23150,2.3636,n/a,10.63,1.84e-02,2.76e-04,3034447872,73370.4,1.4741,0
23160,2.2921,n/a,9.90,1.84e-02,2.76e-04,3035758592,73653.4,1.4741,0
23170,2.1271,n/a,8.39,1.84e-02,2.75e-04,3037069312,73936.5,1.4741,0
23180,2.2020,n/a,9.04,1.83e-02,2.75e-04,3038380032,74219.5,1.4741,0
23190,2.0573,n/a,7.82,1.83e-02,2.75e-04,3039690752,74502.4,1.4741,0
23200,2.0760,1.4757,7.97,1.83e-02,2.75e-04,3041001472,74796.3,1.4741,0
23210,2.3846,n/a,10.85,1.83e-02,2.74e-04,3042312192,75082.5,1.4741,0
23220,2.2374,n/a,9.37,1.83e-02,2.74e-04,3043622912,75365.5,1.4741,0
23230,2.2496,n/a,9.48,1.83e-02,2.74e-04,3044933632,75648.6,1.4741,0
23240,2.2828,n/a,9.80,1.82e-02,2.74e-04,3046244352,75931.6,1.4741,0
23250,2.2353,n/a,9.35,1.82e-02,2.73e-04,3047555072,76214.8,1.4741,0
23260,2.1945,n/a,8.98,1.82e-02,2.73e-04,3048865792,76497.9,1.4741,0
23270,2.2621,n/a,9.60,1.82e-02,2.73e-04,3050176512,76781.2,1.4741,0
23280,2.1163,n/a,8.30,1.82e-02,2.72e-04,3051487232,77064.4,1.4741,0
23290,2.1890,n/a,8.93,1.81e-02,2.72e-04,3052797952,77347.7,1.4741,0
23300,2.1529,1.4718,8.61,1.81e-02,2.72e-04,3054108672,77642.6,1.4718,0
23310,2.1741,n/a,8.79,1.81e-02,2.72e-04,3055419392,77927.8,1.4718,0
23320,2.2526,n/a,9.51,1.81e-02,2.71e-04,3056730112,78211.0,1.4718,0
23330,2.1797,n/a,8.84,1.81e-02,2.71e-04,3058040832,78494.3,1.4718,0
23340,2.2937,n/a,9.91,1.80e-02,2.71e-04,3059351552,78778.4,1.4718,0
23350,2.0948,n/a,8.12,1.80e-02,2.70e-04,3060662272,79062.0,1.4718,0
23360,2.1520,n/a,8.60,1.80e-02,2.70e-04,3061972992,79346.3,1.4718,0
23370,2.1186,n/a,8.32,1.80e-02,2.70e-04,3063283712,79629.8,1.4718,0
23380,2.1141,n/a,8.28,1.80e-02,2.70e-04,3064594432,79913.2,1.4718,0
23390,2.0297,n/a,7.61,1.80e-02,2.69e-04,3065905152,80196.7,1.4718,0
23400,2.0591,1.4715,7.84,1.79e-02,2.69e-04,3067215872,80491.6,1.4715,0
23410,2.0723,n/a,7.94,1.79e-02,2.69e-04,3068526592,80777.2,1.4715,0
23420,2.2082,n/a,9.10,1.79e-02,2.68e-04,3069837312,81060.7,1.4715,0
23430,2.2713,n/a,9.69,1.79e-02,2.68e-04,3071148032,81344.1,1.4715,0
23440,2.2222,n/a,9.23,1.79e-02,2.68e-04,3072458752,81627.5,1.4715,0
23450,2.1821,n/a,8.87,1.78e-02,2.67e-04,3073769472,81911.0,1.4715,0
23460,2.3709,n/a,10.71,1.78e-02,2.67e-04,3075080192,82194.4,1.4715,0
23470,2.1906,n/a,8.94,1.78e-02,2.67e-04,3076390912,82478.0,1.4715,0
23480,2.2180,n/a,9.19,1.78e-02,2.67e-04,3077701632,82761.5,1.4715,0
23490,2.1483,n/a,8.57,1.78e-02,2.66e-04,3079012352,83045.0,1.4715,0
23500,2.0950,1.4676,8.13,1.77e-02,2.66e-04,3080323072,83340.1,1.4676,0
23510,2.2500,n/a,9.49,1.77e-02,2.66e-04,3081633792,83625.9,1.4676,0
23520,2.1252,n/a,8.37,1.77e-02,2.65e-04,3082944512,83909.5,1.4676,0
23530,2.1910,n/a,8.94,1.77e-02,2.65e-04,3084255232,84192.8,1.4676,0
23540,2.3574,n/a,10.56,1.76e-02,2.65e-04,3085565952,84476.3,1.4676,0
23550,2.3424,n/a,10.41,1.76e-02,2.64e-04,3086876672,84759.6,1.4676,0
23560,2.3616,n/a,10.61,1.76e-02,2.64e-04,3088187392,85043.1,1.4676,0
23570,2.2512,n/a,9.50,1.76e-02,2.64e-04,3089498112,85326.6,1.4676,0
23580,2.2057,n/a,9.08,1.76e-02,2.63e-04,3090808832,85609.9,1.4676,0
23590,2.0755,n/a,7.97,1.75e-02,2.63e-04,3092119552,85893.1,1.4676,0
23600,2.4382,1.4668,11.45,1.75e-02,2.63e-04,3093430272,86188.1,1.4668,0
23610,2.2543,n/a,9.53,1.75e-02,2.62e-04,3094740992,86473.5,1.4668,0
23620,2.2436,n/a,9.43,1.75e-02,2.62e-04,3096051712,86756.9,1.4668,0
23630,2.1192,n/a,8.32,1.75e-02,2.62e-04,3097362432,87040.3,1.4668,0
23640,2.2264,n/a,9.27,1.74e-02,2.62e-04,3098673152,87323.7,1.4668,0
23650,2.2150,n/a,9.16,1.74e-02,2.61e-04,3099983872,87607.2,1.4668,0
23660,2.3278,n/a,10.26,1.74e-02,2.61e-04,3101294592,87890.6,1.4668,0
23670,2.2581,n/a,9.56,1.74e-02,2.61e-04,3102605312,88174.0,1.4668,0
23680,2.0648,n/a,7.88,1.73e-02,2.60e-04,3103916032,88457.5,1.4668,0
23690,2.1879,n/a,8.92,1.73e-02,2.60e-04,3105226752,88740.9,1.4668,0
23700,2.1817,1.4645,8.86,1.73e-02,2.60e-04,3106537472,89035.8,1.4645,0
23710,2.0297,n/a,7.61,1.73e-02,2.59e-04,3107848192,89321.6,1.4645,0
23720,1.9281,n/a,6.88,1.73e-02,2.59e-04,3109158912,89605.0,1.4645,0
23730,2.2944,n/a,9.92,1.72e-02,2.59e-04,3110469632,89888.5,1.4645,0
23740,2.2254,n/a,9.26,1.72e-02,2.58e-04,3111780352,90171.9,1.4645,0
23750,2.0713,n/a,7.94,1.72e-02,2.58e-04,3113091072,90455.3,1.4645,0
23760,2.1054,n/a,8.21,1.72e-02,2.58e-04,3114401792,90738.7,1.4645,0
23770,2.0311,n/a,7.62,1.71e-02,2.57e-04,3115712512,91022.1,1.4645,0
23780,2.2192,n/a,9.20,1.71e-02,2.57e-04,3117023232,91305.4,1.4645,0
23790,2.4155,n/a,11.20,1.71e-02,2.57e-04,3118333952,91588.7,1.4645,0
23800,1.9736,1.4641,7.20,1.71e-02,2.56e-04,3119644672,91883.7,1.4641,0
23810,2.1594,n/a,8.67,1.71e-02,2.56e-04,3120955392,92169.5,1.4641,0
23820,2.1950,n/a,8.98,1.70e-02,2.55e-04,3122266112,92452.9,1.4641,0
23830,2.1792,n/a,8.84,1.70e-02,2.55e-04,3123576832,92736.3,1.4641,0
23840,2.0969,n/a,8.14,1.70e-02,2.55e-04,3124887552,93019.8,1.4641,0
23850,2.3378,n/a,10.36,1.70e-02,2.54e-04,3126198272,93303.1,1.4641,0
23860,2.1542,n/a,8.62,1.69e-02,2.54e-04,3127508992,93586.5,1.4641,0
23870,2.0558,n/a,7.81,1.69e-02,2.54e-04,3128819712,93869.8,1.4641,0
23880,2.1146,n/a,8.29,1.69e-02,2.53e-04,3130130432,94153.1,1.4641,0
23890,2.1279,n/a,8.40,1.69e-02,2.53e-04,3131441152,94436.3,1.4641,0
23900,2.1799,1.4609,8.85,1.68e-02,2.53e-04,3132751872,94731.0,1.4609,0
23910,2.0577,n/a,7.83,1.68e-02,2.52e-04,3134062592,95016.2,1.4609,0
23920,2.1243,n/a,8.37,1.68e-02,2.52e-04,3135373312,95299.2,1.4609,0
23930,2.1118,n/a,8.26,1.68e-02,2.52e-04,3136684032,95582.3,1.4609,0
23940,2.0501,n/a,7.77,1.68e-02,2.51e-04,3137994752,95865.3,1.4609,0
23950,2.2197,n/a,9.20,1.67e-02,2.51e-04,3139305472,96148.5,1.4609,0
23960,2.2358,n/a,9.35,1.67e-02,2.51e-04,3140616192,96431.7,1.4609,0
23970,2.1304,n/a,8.42,1.67e-02,2.50e-04,3141926912,96714.9,1.4609,0
23980,2.0874,n/a,8.06,1.67e-02,2.50e-04,3143237632,96998.0,1.4609,0
23990,2.3188,n/a,10.16,1.66e-02,2.49e-04,3144548352,97281.1,1.4609,0
24000,2.0582,1.4610,7.83,1.66e-02,2.49e-04,3145859072,97575.1,1.4609,0
24010,2.0340,n/a,7.64,1.66e-02,2.49e-04,3147169792,98458.5,1.4609,0
24020,2.1239,n/a,8.36,1.66e-02,2.48e-04,3148480512,98741.3,1.4609,0
24030,2.1764,n/a,8.81,1.65e-02,2.48e-04,3149791232,99024.4,1.4609,0
24040,2.0685,n/a,7.91,1.65e-02,2.48e-04,3151101952,99307.7,1.4609,0
24050,2.1546,n/a,8.62,1.65e-02,2.47e-04,3152412672,99590.9,1.4609,0
24060,2.1856,n/a,8.90,1.65e-02,2.47e-04,3153723392,99874.0,1.4609,0
24070,2.3437,n/a,10.42,1.64e-02,2.47e-04,3155034112,100157.1,1.4609,0
24080,2.0796,n/a,8.00,1.64e-02,2.46e-04,3156344832,100440.3,1.4609,0
24090,2.0611,n/a,7.85,1.64e-02,2.46e-04,3157655552,100723.3,1.4609,0
24100,2.1130,1.4601,8.27,1.64e-02,2.45e-04,3158966272,101017.9,1.4601,0
24110,2.0734,n/a,7.95,1.63e-02,2.45e-04,3160276992,101303.3,1.4601,0
24120,2.0379,n/a,7.67,1.63e-02,2.45e-04,3161587712,101586.3,1.4601,0
24130,2.0403,n/a,7.69,1.63e-02,2.44e-04,3162898432,101869.5,1.4601,0
24140,2.2352,n/a,9.35,1.63e-02,2.44e-04,3164209152,102152.7,1.4601,0
24150,2.2130,n/a,9.14,1.62e-02,2.44e-04,3165519872,102435.8,1.4601,0
24160,2.1623,n/a,8.69,1.62e-02,2.43e-04,3166830592,102719.0,1.4601,0
24170,2.0527,n/a,7.79,1.62e-02,2.43e-04,3168141312,103002.3,1.4601,0
24180,2.4040,n/a,11.07,1.62e-02,2.42e-04,3169452032,103285.3,1.4601,0
24190,2.3768,n/a,10.77,1.61e-02,2.42e-04,3170762752,103568.6,1.4601,0
24200,2.3185,1.4598,10.16,1.61e-02,2.42e-04,3172073472,103863.5,1.4598,0
24210,2.2204,n/a,9.21,1.61e-02,2.41e-04,3173384192,104149.6,1.4598,0
24220,2.2659,n/a,9.64,1.61e-02,2.41e-04,3174694912,104433.3,1.4598,0
24230,2.3562,n/a,10.55,1.60e-02,2.40e-04,3176005632,104716.8,1.4598,0
24240,1.9655,n/a,7.14,1.60e-02,2.40e-04,3177316352,105000.5,1.4598,0
24250,2.2068,n/a,9.09,1.60e-02,2.40e-04,3178627072,105284.0,1.4598,0
24260,2.1342,n/a,8.45,1.60e-02,2.39e-04,3179937792,105567.5,1.4598,0
24270,2.2022,n/a,9.04,1.59e-02,2.39e-04,3181248512,105851.1,1.4598,0
24280,2.1525,n/a,8.61,1.59e-02,2.39e-04,3182559232,106134.8,1.4598,0
24290,2.2207,n/a,9.21,1.59e-02,2.38e-04,3183869952,106418.5,1.4598,0
24300,2.1382,1.4567,8.48,1.59e-02,2.38e-04,3185180672,106713.8,1.4567,0
24310,2.2155,n/a,9.17,1.58e-02,2.37e-04,3186491392,107000.8,1.4567,0
24320,2.2935,n/a,9.91,1.58e-02,2.37e-04,3187802112,107285.3,1.4567,0
24330,2.2033,n/a,9.05,1.58e-02,2.37e-04,3189112832,107569.8,1.4567,0
24340,2.1525,n/a,8.61,1.57e-02,2.36e-04,3190423552,107854.3,1.4567,0
24350,2.0415,n/a,7.70,1.57e-02,2.36e-04,3191734272,108138.8,1.4567,0
24360,2.3044,n/a,10.02,1.57e-02,2.35e-04,3193044992,108423.2,1.4567,0
24370,2.3055,n/a,10.03,1.57e-02,2.35e-04,3194355712,108707.7,1.4567,0
24380,2.0837,n/a,8.03,1.56e-02,2.35e-04,3195666432,108992.3,1.4567,0
24390,2.0360,n/a,7.66,1.56e-02,2.34e-04,3196977152,109276.7,1.4567,0
24400,2.1327,1.4544,8.44,1.56e-02,2.34e-04,3198287872,109572.8,1.4544,0
24410,2.0918,n/a,8.10,1.56e-02,2.33e-04,3199598592,109859.4,1.4544,0
24420,2.0868,n/a,8.06,1.55e-02,2.33e-04,3200909312,110143.8,1.4544,0
24430,2.0731,n/a,7.95,1.55e-02,2.33e-04,3202220032,110428.1,1.4544,0
24440,2.1727,n/a,8.78,1.55e-02,2.32e-04,3203530752,110712.5,1.4544,0
24450,2.1918,n/a,8.95,1.55e-02,2.32e-04,3204841472,110996.8,1.4544,0
24460,2.1528,n/a,8.61,1.54e-02,2.31e-04,3206152192,111281.3,1.4544,0
24470,2.2131,n/a,9.14,1.54e-02,2.31e-04,3207462912,111565.7,1.4544,0
24480,2.2447,n/a,9.44,1.54e-02,2.31e-04,3208773632,111849.9,1.4544,0
24490,2.1213,n/a,8.34,1.53e-02,2.30e-04,3210084352,112134.3,1.4544,0
24500,2.0559,1.4574,7.81,1.53e-02,2.30e-04,3211395072,112429.5,1.4544,0
24510,2.3162,n/a,10.14,1.53e-02,2.29e-04,3212705792,112715.9,1.4544,0
24520,2.2646,n/a,9.63,1.53e-02,2.29e-04,3214016512,112999.8,1.4544,0
24530,2.1149,n/a,8.29,1.52e-02,2.29e-04,3215327232,113283.5,1.4544,0
24540,2.2085,n/a,9.10,1.52e-02,2.28e-04,3216637952,113567.4,1.4544,0
24550,2.0357,n/a,7.66,1.52e-02,2.28e-04,3217948672,113851.4,1.4544,0
24560,2.2502,n/a,9.49,1.52e-02,2.27e-04,3219259392,114135.5,1.4544,0
24570,2.1371,n/a,8.47,1.51e-02,2.27e-04,3220570112,114419.6,1.4544,0
24580,2.2651,n/a,9.63,1.51e-02,2.26e-04,3221880832,114703.7,1.4544,0
24590,2.2982,n/a,9.96,1.51e-02,2.26e-04,3223191552,114987.6,1.4544,0
24600,2.0520,1.4554,7.78,1.50e-02,2.26e-04,3224502272,115282.4,1.4544,0
24610,2.1912,n/a,8.95,1.50e-02,2.25e-04,3225812992,115568.1,1.4544,0
24620,2.1584,n/a,8.66,1.50e-02,2.25e-04,3227123712,115852.1,1.4544,0
24630,2.2374,n/a,9.37,1.50e-02,2.24e-04,3228434432,116136.0,1.4544,0
24640,2.1815,n/a,8.86,1.49e-02,2.24e-04,3229745152,116419.9,1.4544,0
24650,2.0546,n/a,7.80,1.49e-02,2.24e-04,3231055872,116703.8,1.4544,0
24660,2.1492,n/a,8.58,1.49e-02,2.23e-04,3232366592,116987.6,1.4544,0
24670,2.1855,n/a,8.89,1.48e-02,2.23e-04,3233677312,117271.4,1.4544,0
24680,2.3001,n/a,9.97,1.48e-02,2.22e-04,3234988032,117555.4,1.4544,0
24690,2.1209,n/a,8.34,1.48e-02,2.22e-04,3236298752,117839.1,1.4544,0
24700,2.2107,1.4516,9.12,1.48e-02,2.21e-04,3237609472,118134.4,1.4516,0
24710,1.9069,n/a,6.73,1.47e-02,2.21e-04,3238920192,118420.2,1.4516,0
24720,2.0426,n/a,7.71,1.47e-02,2.21e-04,3240230912,118704.0,1.4516,0
24730,2.1083,n/a,8.23,1.47e-02,2.20e-04,3241541632,118987.8,1.4516,0
24740,2.1414,n/a,8.51,1.47e-02,2.20e-04,3242852352,119271.6,1.4516,0
24750,2.2686,n/a,9.67,1.46e-02,2.19e-04,3244163072,119555.3,1.4516,0
24760,2.0969,n/a,8.14,1.46e-02,2.19e-04,3245473792,119838.9,1.4516,0
24770,2.1483,n/a,8.57,1.46e-02,2.19e-04,3246784512,120122.7,1.4516,0
24780,2.1444,n/a,8.54,1.45e-02,2.18e-04,3248095232,120406.3,1.4516,0
24790,2.2489,n/a,9.48,1.45e-02,2.18e-04,3249405952,120690.0,1.4516,0
24800,2.1218,1.4505,8.35,1.45e-02,2.17e-04,3250716672,120985.0,1.4505,0
24810,2.1908,n/a,8.94,1.45e-02,2.17e-04,3252027392,121270.6,1.4505,0
24820,2.1514,n/a,8.60,1.44e-02,2.16e-04,3253338112,121554.1,1.4505,0
24830,2.1871,n/a,8.91,1.44e-02,2.16e-04,3254648832,121837.7,1.4505,0
24840,2.2313,n/a,9.31,1.44e-02,2.16e-04,3255959552,122121.3,1.4505,0
24850,2.2417,n/a,9.41,1.43e-02,2.15e-04,3257270272,122404.7,1.4505,0
24860,2.0982,n/a,8.15,1.43e-02,2.15e-04,3258580992,122688.2,1.4505,0
24870,1.9461,n/a,7.00,1.43e-02,2.14e-04,3259891712,122971.7,1.4505,0
24880,2.1043,n/a,8.20,1.43e-02,2.14e-04,3261202432,123255.3,1.4505,0
24890,2.3018,n/a,9.99,1.42e-02,2.13e-04,3262513152,123538.8,1.4505,0
24900,2.0963,1.4494,8.14,1.42e-02,2.13e-04,3263823872,123833.9,1.4494,0
24910,2.0210,n/a,7.55,1.42e-02,2.12e-04,3265134592,124119.5,1.4494,0
24920,2.1742,n/a,8.80,1.41e-02,2.12e-04,3266445312,124403.1,1.4494,0
24930,2.1680,n/a,8.74,1.41e-02,2.12e-04,3267756032,124686.7,1.4494,0
24940,2.1571,n/a,8.65,1.41e-02,2.11e-04,3269066752,124970.2,1.4494,0
24950,2.1681,n/a,8.74,1.40e-02,2.11e-04,3270377472,125253.7,1.4494,0
24960,2.1123,n/a,8.27,1.40e-02,2.10e-04,3271688192,125537.4,1.4494,0
24970,2.0334,n/a,7.64,1.40e-02,2.10e-04,3272998912,125821.0,1.4494,0
24980,2.1919,n/a,8.95,1.40e-02,2.09e-04,3274309632,126104.5,1.4494,0
24990,2.0592,n/a,7.84,1.39e-02,2.09e-04,3275620352,126388.0,1.4494,0
25000,1.9854,1.4465,7.28,1.39e-02,2.09e-04,3276931072,126683.0,1.4465,0
25010,2.0515,n/a,7.78,1.39e-02,2.08e-04,3278241792,126968.5,1.4465,0
25020,1.9678,n/a,7.16,1.38e-02,2.08e-04,3279552512,127252.2,1.4465,0
25030,2.1978,n/a,9.01,1.38e-02,2.07e-04,3280863232,127535.8,1.4465,0
25040,2.0325,n/a,7.63,1.38e-02,2.07e-04,3282173952,127819.3,1.4465,0
25050,1.9803,n/a,7.24,1.38e-02,2.06e-04,3283484672,128103.0,1.4465,0
25060,2.0812,n/a,8.01,1.37e-02,2.06e-04,3284795392,128386.8,1.4465,0
25070,2.1937,n/a,8.97,1.37e-02,2.05e-04,3286106112,128670.6,1.4465,0
25080,2.1286,n/a,8.40,1.37e-02,2.05e-04,3287416832,128954.2,1.4465,0
25090,2.2221,n/a,9.23,1.36e-02,2.05e-04,3288727552,129238.1,1.4465,0
25100,2.2326,1.4444,9.32,1.36e-02,2.04e-04,3290038272,129533.3,1.4444,0
25110,2.1991,n/a,9.02,1.36e-02,2.04e-04,3291348992,129819.2,1.4444,0
25120,1.9966,n/a,7.36,1.35e-02,2.03e-04,3292659712,130103.0,1.4444,0
25130,2.1226,n/a,8.35,1.35e-02,2.03e-04,3293970432,130386.9,1.4444,0
25140,2.1669,n/a,8.73,1.35e-02,2.02e-04,3295281152,130670.6,1.4444,0
25150,2.3537,n/a,10.52,1.35e-02,2.02e-04,3296591872,130954.3,1.4444,0
25160,2.2260,n/a,9.26,1.34e-02,2.01e-04,3297902592,131238.0,1.4444,0
25170,2.1487,n/a,8.57,1.34e-02,2.01e-04,3299213312,131521.7,1.4444,0
25180,2.2342,n/a,9.34,1.34e-02,2.01e-04,3300524032,131805.5,1.4444,0
25190,2.0598,n/a,7.84,1.33e-02,2.00e-04,3301834752,132089.3,1.4444,0
25200,2.1801,1.4432,8.85,1.33e-02,2.00e-04,3303145472,132384.7,1.4432,0
25210,2.2037,n/a,9.06,1.33e-02,1.99e-04,3304456192,132670.6,1.4432,0
25220,2.0188,n/a,7.53,1.32e-02,1.99e-04,3305766912,132954.2,1.4432,0
25230,2.0323,n/a,7.63,1.32e-02,1.98e-04,3307077632,133237.9,1.4432,0
25240,2.2856,n/a,9.83,1.32e-02,1.98e-04,3308388352,133521.4,1.4432,0
25250,2.2614,n/a,9.60,1.32e-02,1.97e-04,3309699072,133805.2,1.4432,0
25260,2.1291,n/a,8.41,1.31e-02,1.97e-04,3311009792,134089.0,1.4432,0
25270,2.0119,n/a,7.48,1.31e-02,1.96e-04,3312320512,134372.7,1.4432,0
25280,2.1061,n/a,8.22,1.31e-02,1.96e-04,3313631232,134656.3,1.4432,0
25290,1.9235,n/a,6.84,1.30e-02,1.96e-04,3314941952,134940.2,1.4432,0
25300,1.9485,1.4424,7.02,1.30e-02,1.95e-04,3316252672,135235.4,1.4424,0
25310,2.2767,n/a,9.74,1.30e-02,1.95e-04,3317563392,135521.3,1.4424,0
25320,2.1372,n/a,8.48,1.29e-02,1.94e-04,3318874112,135805.0,1.4424,0
25330,2.3026,n/a,10.00,1.29e-02,1.94e-04,3320184832,136088.7,1.4424,0
25340,2.1099,n/a,8.25,1.29e-02,1.93e-04,3321495552,136372.4,1.4424,0
25350,2.0983,n/a,8.15,1.29e-02,1.93e-04,3322806272,136656.0,1.4424,0
25360,2.1574,n/a,8.65,1.28e-02,1.92e-04,3324116992,136939.5,1.4424,0
25370,2.1859,n/a,8.90,1.28e-02,1.92e-04,3325427712,137223.0,1.4424,0
25380,2.0910,n/a,8.09,1.28e-02,1.92e-04,3326738432,137506.6,1.4424,0
25390,2.1098,n/a,8.25,1.27e-02,1.91e-04,3328049152,137790.3,1.4424,0
25400,2.1468,1.4408,8.56,1.27e-02,1.91e-04,3329359872,138085.5,1.4408,0
25410,2.2289,n/a,9.29,1.27e-02,1.90e-04,3330670592,138371.3,1.4408,0
25420,2.2777,n/a,9.75,1.26e-02,1.90e-04,3331981312,138654.8,1.4408,0
25430,2.3958,n/a,10.98,1.26e-02,1.89e-04,3333292032,138938.5,1.4408,0
25440,2.1573,n/a,8.65,1.26e-02,1.89e-04,3334602752,139222.2,1.4408,0
25450,2.0447,n/a,7.73,1.26e-02,1.88e-04,3335913472,139505.7,1.4408,0
25460,2.1944,n/a,8.97,1.25e-02,1.88e-04,3337224192,139789.5,1.4408,0
25470,2.0910,n/a,8.09,1.25e-02,1.87e-04,3338534912,140073.1,1.4408,0
25480,2.2083,n/a,9.10,1.25e-02,1.87e-04,3339845632,140356.8,1.4408,0
25490,2.0894,n/a,8.08,1.24e-02,1.86e-04,3341156352,140640.4,1.4408,0
25500,1.9942,1.4403,7.35,1.24e-02,1.86e-04,3342467072,140935.7,1.4403,0
25510,2.1239,n/a,8.36,1.24e-02,1.86e-04,3343777792,141221.7,1.4403,0
25520,2.0579,n/a,7.83,1.23e-02,1.85e-04,3345088512,141505.5,1.4403,0
25530,2.1046,n/a,8.20,1.23e-02,1.85e-04,3346399232,141789.5,1.4403,0
25540,2.2346,n/a,9.34,1.23e-02,1.84e-04,3347709952,142073.2,1.4403,0
25550,2.0979,n/a,8.15,1.22e-02,1.84e-04,3349020672,142356.9,1.4403,0
25560,2.0236,n/a,7.57,1.22e-02,1.83e-04,3350331392,142640.6,1.4403,0
25570,2.1252,n/a,8.37,1.22e-02,1.83e-04,3351642112,142924.3,1.4403,0
25580,2.0414,n/a,7.70,1.22e-02,1.82e-04,3352952832,143208.1,1.4403,0
25590,2.1851,n/a,8.89,1.21e-02,1.82e-04,3354263552,143491.9,1.4403,0
25600,2.0079,1.4383,7.45,1.21e-02,1.81e-04,3355574272,143787.0,1.4383,0
25610,2.0579,n/a,7.83,1.21e-02,1.81e-04,3356884992,144073.0,1.4383,0
25620,2.0575,n/a,7.83,1.20e-02,1.80e-04,3358195712,144356.7,1.4383,0
25630,2.1242,n/a,8.37,1.20e-02,1.80e-04,3359506432,144640.4,1.4383,0
25640,2.2398,n/a,9.39,1.20e-02,1.80e-04,3360817152,144924.0,1.4383,0
25650,2.0826,n/a,8.03,1.19e-02,1.79e-04,3362127872,145207.8,1.4383,0
25660,2.1343,n/a,8.45,1.19e-02,1.79e-04,3363438592,145491.6,1.4383,0
25670,2.1333,n/a,8.44,1.19e-02,1.78e-04,3364749312,145775.2,1.4383,0
25680,2.0589,n/a,7.84,1.18e-02,1.78e-04,3366060032,146059.0,1.4383,0
25690,2.2177,n/a,9.19,1.18e-02,1.77e-04,3367370752,146342.7,1.4383,0
25700,2.1427,1.4380,8.52,1.18e-02,1.77e-04,3368681472,146638.0,1.4380,0
25710,2.1317,n/a,8.43,1.18e-02,1.76e-04,3369992192,146923.7,1.4380,0
