step,train_loss,val_loss,ppl,lr_muon,lr_adam,tokens_seen,elapsed_s,best_val_loss,patience_counter
6080,3.5109,n/a,33.48,2.00e-02,3.00e-04,99631104,12709.4,2.3552,0
6090,2.9569,n/a,19.24,2.00e-02,3.00e-04,99794944,12726.6,2.3552,0
6100,3.1953,2.3506,24.42,2.00e-02,3.00e-04,99958784,12748.7,2.3506,0
6110,2.9534,n/a,19.17,2.00e-02,3.00e-04,100122624,12766.5,2.3506,0
6120,2.8634,n/a,17.52,2.00e-02,3.00e-04,100286464,12783.8,2.3506,0
6130,3.0366,n/a,20.83,2.00e-02,3.00e-04,100450304,12801.0,2.3506,0
6140,3.4798,n/a,32.45,2.00e-02,3.00e-04,100614144,12818.2,2.3506,0
6150,2.8325,n/a,16.99,2.00e-02,3.00e-04,100777984,12835.4,2.3506,0
6160,3.6646,n/a,39.04,2.00e-02,3.00e-04,100941824,12852.6,2.3506,0
6170,3.3293,n/a,27.92,2.00e-02,3.00e-04,101105664,12869.9,2.3506,0
6180,3.1016,n/a,22.23,2.00e-02,3.00e-04,101269504,12887.1,2.3506,0
6190,3.2899,n/a,26.84,2.00e-02,3.00e-04,101433344,12904.3,2.3506,0
6200,3.1147,2.3602,22.53,2.00e-02,3.00e-04,101597184,12926.2,2.3506,1
6210,3.2914,n/a,26.88,2.00e-02,3.00e-04,101761024,12944.2,2.3506,1
6220,3.5954,n/a,36.43,2.00e-02,3.00e-04,101924864,12961.4,2.3506,1
6230,3.6978,n/a,40.36,2.00e-02,3.00e-04,102088704,12978.7,2.3506,1
6240,2.8452,n/a,17.21,2.00e-02,3.00e-04,102252544,12996.0,2.3506,1
6250,3.2480,n/a,25.74,2.00e-02,3.00e-04,102416384,13013.3,2.3506,1
6260,3.1731,n/a,23.88,2.00e-02,3.00e-04,102580224,13030.6,2.3506,1
6270,3.5147,n/a,33.61,2.00e-02,3.00e-04,102744064,13047.8,2.3506,1
6280,3.0756,n/a,21.66,2.00e-02,3.00e-04,102907904,13065.1,2.3506,1
6290,3.4619,n/a,31.88,2.00e-02,3.00e-04,103071744,13082.3,2.3506,1
6300,3.5632,2.3288,35.28,2.00e-02,3.00e-04,103235584,13104.5,2.3288,0
6310,3.1867,n/a,24.21,2.00e-02,3.00e-04,103399424,13122.4,2.3288,0
6320,3.2561,n/a,25.95,2.00e-02,3.00e-04,103563264,13139.7,2.3288,0
6330,3.3086,n/a,27.35,2.00e-02,3.00e-04,103727104,13156.9,2.3288,0
6340,3.2923,n/a,26.90,2.00e-02,3.00e-04,103890944,13174.2,2.3288,0
6350,3.0544,n/a,21.21,2.00e-02,3.00e-04,104054784,13191.4,2.3288,0
6360,3.0091,n/a,20.27,2.00e-02,3.00e-04,104218624,13208.7,2.3288,0
6370,3.0568,n/a,21.26,2.00e-02,3.00e-04,104382464,13226.0,2.3288,0
6380,3.2343,n/a,25.39,2.00e-02,3.00e-04,104546304,13243.2,2.3288,0
6390,3.4442,n/a,31.32,2.00e-02,3.00e-04,104710144,13260.5,2.3288,0
6400,3.3595,2.3540,28.77,2.00e-02,3.00e-04,104873984,13282.5,2.3288,1
6410,3.3746,n/a,29.21,2.00e-02,3.00e-04,105037824,13300.4,2.3288,1
6420,3.5272,n/a,34.03,2.00e-02,3.00e-04,105201664,13317.7,2.3288,1
6430,3.0589,n/a,21.30,2.00e-02,3.00e-04,105365504,13335.0,2.3288,1
6440,3.0620,n/a,21.37,2.00e-02,3.00e-04,105529344,13352.3,2.3288,1
6450,3.7804,n/a,43.83,2.00e-02,3.00e-04,105693184,13369.6,2.3288,1
6460,2.6409,n/a,14.03,2.00e-02,3.00e-04,105857024,13386.8,2.3288,1
6470,3.4168,n/a,30.47,2.00e-02,3.00e-04,106020864,13404.1,2.3288,1
6480,2.9397,n/a,18.91,2.00e-02,3.00e-04,106184704,13421.4,2.3288,1
6490,3.1253,n/a,22.77,2.00e-02,3.00e-04,106348544,13438.7,2.3288,1
6500,2.7061,2.3180,14.97,2.00e-02,3.00e-04,106512384,13461.0,2.3180,0
6510,3.4307,n/a,30.90,2.00e-02,3.00e-04,106676224,13478.9,2.3180,0
6520,3.3188,n/a,27.63,2.00e-02,3.00e-04,106840064,13496.2,2.3180,0
6530,2.9956,n/a,20.00,2.00e-02,3.00e-04,107003904,13513.5,2.3180,0
6540,2.9594,n/a,19.29,2.00e-02,3.00e-04,107167744,13530.7,2.3180,0
6550,2.8942,n/a,18.07,2.00e-02,3.00e-04,107331584,13548.0,2.3180,0
6560,3.5243,n/a,33.93,2.00e-02,3.00e-04,107495424,13565.3,2.3180,0
6570,3.3508,n/a,28.53,2.00e-02,3.00e-04,107659264,13582.5,2.3180,0
6580,3.4452,n/a,31.35,2.00e-02,3.00e-04,107823104,13599.8,2.3180,0
6590,3.4567,n/a,31.71,2.00e-02,3.00e-04,107986944,13617.1,2.3180,0
6600,3.4786,2.3249,32.41,2.00e-02,3.00e-04,108150784,13639.0,2.3180,1
6610,3.1397,n/a,23.10,2.00e-02,3.00e-04,108314624,13656.9,2.3180,1
6620,3.1770,n/a,23.98,2.00e-02,3.00e-04,108478464,13674.2,2.3180,1
6630,3.3495,n/a,28.49,2.00e-02,3.00e-04,108642304,13691.4,2.3180,1
6640,3.0754,n/a,21.66,2.00e-02,3.00e-04,108806144,13708.7,2.3180,1
6650,3.2808,n/a,26.60,2.00e-02,3.00e-04,108969984,13726.0,2.3180,1
6660,3.4839,n/a,32.59,2.00e-02,3.00e-04,109133824,13743.2,2.3180,1
6670,2.7599,n/a,15.80,2.00e-02,3.00e-04,109297664,13760.5,2.3180,1
6680,3.4833,n/a,32.57,2.00e-02,3.00e-04,109461504,13777.8,2.3180,1
6690,3.1559,n/a,23.48,2.00e-02,3.00e-04,109625344,13795.1,2.3180,1
6700,2.9013,2.3289,18.20,2.00e-02,3.00e-04,109789184,13817.0,2.3180,2
6710,3.2066,n/a,24.69,2.00e-02,3.00e-04,109953024,13834.9,2.3180,2
6720,3.4308,n/a,30.90,2.00e-02,3.00e-04,110116864,13852.2,2.3180,2
6730,3.3910,n/a,29.70,2.00e-02,3.00e-04,110280704,13869.5,2.3180,2
6740,3.2431,n/a,25.61,2.00e-02,3.00e-04,110444544,13886.7,2.3180,2
6750,3.1514,n/a,23.37,2.00e-02,3.00e-04,110608384,13904.0,2.3180,2
6760,3.0942,n/a,22.07,2.00e-02,3.00e-04,110772224,13921.3,2.3180,2
6770,3.1045,n/a,22.30,2.00e-02,3.00e-04,110936064,13938.6,2.3180,2
6780,3.2163,n/a,24.94,2.00e-02,3.00e-04,111099904,13955.9,2.3180,2
6790,3.3755,n/a,29.24,2.00e-02,3.00e-04,111263744,13973.2,2.3180,2
6800,3.2332,2.3362,25.36,2.00e-02,3.00e-04,111427584,13995.1,2.3180,3
6810,3.2223,n/a,25.09,2.00e-02,3.00e-04,111591424,14013.0,2.3180,3
6820,3.2872,n/a,26.77,2.00e-02,3.00e-04,111755264,14030.2,2.3180,3
6830,3.5167,n/a,33.67,2.00e-02,3.00e-04,111919104,14047.5,2.3180,3
6840,3.3847,n/a,29.51,2.00e-02,3.00e-04,112082944,14064.8,2.3180,3
6850,3.1957,n/a,24.43,2.00e-02,3.00e-04,112246784,14082.1,2.3180,3
6860,3.2733,n/a,26.40,2.00e-02,3.00e-04,112410624,14099.3,2.3180,3
6870,3.7610,n/a,42.99,2.00e-02,3.00e-04,112574464,14116.6,2.3180,3
6880,3.4161,n/a,30.45,2.00e-02,3.00e-04,112738304,14133.9,2.3180,3
6890,3.2055,n/a,24.67,2.00e-02,3.00e-04,112902144,14151.2,2.3180,3
6900,3.2548,2.3340,25.91,2.00e-02,3.00e-04,113065984,14173.1,2.3180,4
6910,2.8800,n/a,17.81,2.00e-02,3.00e-04,113229824,14191.0,2.3180,4
6920,2.8400,n/a,17.12,2.00e-02,3.00e-04,113393664,14208.3,2.3180,4
6930,3.5159,n/a,33.64,2.00e-02,3.00e-04,113557504,14225.6,2.3180,4
6940,3.0089,n/a,20.27,2.00e-02,3.00e-04,113721344,14242.9,2.3180,4
6950,3.2811,n/a,26.61,2.00e-02,3.00e-04,113885184,14260.1,2.3180,4
6960,3.3779,n/a,29.31,2.00e-02,3.00e-04,114049024,14277.4,2.3180,4
6970,2.8824,n/a,17.86,2.00e-02,3.00e-04,114212864,14294.6,2.3180,4
6980,3.4429,n/a,31.28,2.00e-02,3.00e-04,114376704,14311.9,2.3180,4
6990,3.1236,n/a,22.73,2.00e-02,3.00e-04,114540544,14329.2,2.3180,4
7000,2.7223,2.3433,15.22,2.00e-02,3.00e-04,114704384,14351.2,2.3180,5
7010,3.3775,n/a,29.30,2.00e-02,3.00e-04,114868224,14369.1,2.3180,5
7020,3.2719,n/a,26.36,2.00e-02,3.00e-04,115032064,14386.4,2.3180,5
7030,3.2214,n/a,25.06,2.00e-02,3.00e-04,115195904,14403.7,2.3180,5
7040,3.1092,n/a,22.40,2.00e-02,3.00e-04,115359744,14420.9,2.3180,5
7050,2.9429,n/a,18.97,2.00e-02,3.00e-04,115523584,14438.2,2.3180,5
7060,3.3840,n/a,29.49,2.00e-02,3.00e-04,115687424,14455.5,2.3180,5
7070,2.8559,n/a,17.39,2.00e-02,3.00e-04,115851264,14472.8,2.3180,5
7080,2.4835,n/a,11.98,2.00e-02,3.00e-04,116015104,14490.0,2.3180,5
7090,2.9927,n/a,19.94,2.00e-02,3.00e-04,116178944,14507.3,2.3180,5
7100,3.0945,2.3274,22.08,2.00e-02,3.00e-04,116342784,14529.2,2.3180,6
7110,2.8711,n/a,17.66,2.00e-02,3.00e-04,116506624,14547.1,2.3180,6
7120,3.2333,n/a,25.36,2.00e-02,3.00e-04,116670464,14564.3,2.3180,6
7130,2.9992,n/a,20.07,2.00e-02,3.00e-04,116834304,14581.6,2.3180,6
7140,3.0500,n/a,21.12,2.00e-02,3.00e-04,116998144,14598.8,2.3180,6
7150,3.1680,n/a,23.76,2.00e-02,3.00e-04,117161984,14616.1,2.3180,6
7160,3.2914,n/a,26.88,2.00e-02,3.00e-04,117325824,14633.4,2.3180,6
7170,3.2469,n/a,25.71,2.00e-02,3.00e-04,117489664,14650.6,2.3180,6
7180,3.0242,n/a,20.58,2.00e-02,3.00e-04,117653504,14667.9,2.3180,6
7190,2.9425,n/a,18.96,2.00e-02,3.00e-04,117817344,14685.2,2.3180,6
7200,3.0440,2.3198,20.99,2.00e-02,3.00e-04,117981184,14707.1,2.3180,7
7210,3.0531,n/a,21.18,2.00e-02,3.00e-04,118145024,14725.1,2.3180,7
7220,3.4888,n/a,32.75,2.00e-02,3.00e-04,118308864,14742.4,2.3180,7
7230,2.9364,n/a,18.85,2.00e-02,3.00e-04,118472704,14759.6,2.3180,7
7240,2.9906,n/a,19.90,2.00e-02,3.00e-04,118636544,14776.9,2.3180,7
7250,3.0303,n/a,20.70,2.00e-02,3.00e-04,118800384,14794.2,2.3180,7
7260,3.1700,n/a,23.81,2.00e-02,3.00e-04,118964224,14811.5,2.3180,7
7270,3.1354,n/a,23.00,2.00e-02,3.00e-04,119128064,14828.7,2.3180,7
7280,2.8805,n/a,17.82,2.00e-02,3.00e-04,119291904,14846.0,2.3180,7
7290,3.3784,n/a,29.32,2.00e-02,3.00e-04,119455744,14863.3,2.3180,7
7300,3.6715,2.3206,39.31,2.00e-02,3.00e-04,119619584,14885.2,2.3180,8
7310,3.2226,n/a,25.09,2.00e-02,3.00e-04,119783424,14903.1,2.3180,8
7320,3.2665,n/a,26.22,2.00e-02,3.00e-04,119947264,14920.4,2.3180,8
7330,3.4931,n/a,32.89,2.00e-02,3.00e-04,120111104,14937.7,2.3180,8
7340,2.6476,n/a,14.12,2.00e-02,3.00e-04,120274944,14955.0,2.3180,8
7350,3.7428,n/a,42.22,2.00e-02,3.00e-04,120438784,14972.2,2.3180,8
7360,2.8181,n/a,16.74,2.00e-02,3.00e-04,120602624,14989.5,2.3180,8
7370,3.1961,n/a,24.44,2.00e-02,3.00e-04,120766464,15006.8,2.3180,8
7380,3.2225,n/a,25.09,2.00e-02,3.00e-04,120930304,15024.1,2.3180,8
7390,2.9766,n/a,19.62,2.00e-02,3.00e-04,121094144,15041.3,2.3180,8
7400,3.3058,2.3172,27.27,2.00e-02,3.00e-04,121257984,15063.3,2.3180,9
7410,3.0876,n/a,21.92,2.00e-02,3.00e-04,121421824,15081.2,2.3180,9
7420,2.9734,n/a,19.56,2.00e-02,3.00e-04,121585664,15098.5,2.3180,9
7430,3.0263,n/a,20.62,2.00e-02,3.00e-04,121749504,15115.7,2.3180,9
7440,3.5213,n/a,33.83,2.00e-02,3.00e-04,121913344,15133.0,2.3180,9
7450,3.3343,n/a,28.06,2.00e-02,3.00e-04,122077184,15150.3,2.3180,9
7460,3.1114,n/a,22.45,2.00e-02,3.00e-04,122241024,15167.6,2.3180,9
7470,3.4454,n/a,31.35,2.00e-02,3.00e-04,122404864,15184.9,2.3180,9
7480,3.1790,n/a,24.02,2.00e-02,3.00e-04,122568704,15202.2,2.3180,9
7490,3.3713,n/a,29.12,2.00e-02,3.00e-04,122732544,15219.5,2.3180,9
7500,3.1428,2.2955,23.17,2.00e-02,3.00e-04,122896384,15241.7,2.2955,0
7510,3.3130,n/a,27.47,2.00e-02,3.00e-04,123060224,15259.6,2.2955,0
7520,3.2760,n/a,26.47,2.00e-02,3.00e-04,123224064,15276.9,2.2955,0
7530,3.2327,n/a,25.35,2.00e-02,3.00e-04,123387904,15294.2,2.2955,0
7540,2.9898,n/a,19.88,2.00e-02,3.00e-04,123551744,15311.4,2.2955,0
7550,3.0047,n/a,20.18,2.00e-02,3.00e-04,123715584,15328.7,2.2955,0
7560,3.3083,n/a,27.34,2.00e-02,3.00e-04,123879424,15345.9,2.2955,0
7570,3.4946,n/a,32.94,2.00e-02,3.00e-04,124043264,15363.2,2.2955,0
7580,2.7064,n/a,14.97,2.00e-02,3.00e-04,124207104,15380.4,2.2955,0
7590,2.8434,n/a,17.17,2.00e-02,3.00e-04,124370944,15397.7,2.2955,0
7600,2.6963,2.3111,14.82,2.00e-02,3.00e-04,124534784,15419.6,2.2955,1
7610,2.5193,n/a,12.42,2.00e-02,3.00e-04,124698624,15437.5,2.2955,1
7620,2.8335,n/a,17.01,2.00e-02,3.00e-04,124862464,15454.7,2.2955,1
7630,3.1899,n/a,24.28,2.00e-02,3.00e-04,125026304,15472.0,2.2955,1
7640,3.0834,n/a,21.83,2.00e-02,3.00e-04,125190144,15489.4,2.2955,1
7650,3.2913,n/a,26.88,2.00e-02,3.00e-04,125353984,15506.6,2.2955,1
7660,3.4019,n/a,30.02,2.00e-02,3.00e-04,125517824,15523.9,2.2955,1
7670,2.9139,n/a,18.43,2.00e-02,3.00e-04,125681664,15541.1,2.2955,1
7680,3.9244,n/a,50.63,2.00e-02,3.00e-04,125845504,15558.4,2.2955,1
7690,3.6194,n/a,37.32,2.00e-02,3.00e-04,126009344,15575.6,2.2955,1
7700,3.7097,2.2877,40.84,2.00e-02,3.00e-04,126173184,15598.0,2.2877,0
7710,3.2367,n/a,25.45,2.00e-02,3.00e-04,126337024,15615.9,2.2877,0
7720,3.0224,n/a,20.54,2.00e-02,3.00e-04,126500864,15633.1,2.2877,0
7730,3.1244,n/a,22.75,2.00e-02,3.00e-04,126664704,15650.6,2.2877,0
7740,3.3067,n/a,27.29,2.00e-02,3.00e-04,126828544,15668.2,2.2877,0
7750,2.7621,n/a,15.83,2.00e-02,3.00e-04,126992384,15685.7,2.2877,0
7760,3.0278,n/a,20.65,2.00e-02,3.00e-04,127156224,15703.2,2.2877,0
7770,3.2436,n/a,25.63,2.00e-02,3.00e-04,127320064,15720.8,2.2877,0
7780,3.2809,n/a,26.60,2.00e-02,3.00e-04,127483904,15738.3,2.2877,0
7790,2.8934,n/a,18.06,2.00e-02,3.00e-04,127647744,15755.9,2.2877,0
7800,3.2447,2.2969,25.65,2.00e-02,3.00e-04,127811584,15778.3,2.2877,1
7810,3.1667,n/a,23.73,2.00e-02,3.00e-04,127975424,15796.6,2.2877,1
7820,3.7821,n/a,43.91,2.00e-02,3.00e-04,128139264,15814.2,2.2877,1
7830,3.5990,n/a,36.56,2.00e-02,3.00e-04,128303104,15831.6,2.2877,1
7840,2.8348,n/a,17.03,2.00e-02,3.00e-04,128466944,15849.2,2.2877,1
7850,3.4151,n/a,30.42,2.00e-02,3.00e-04,128630784,15867.0,2.2877,1
7860,3.3755,n/a,29.24,2.00e-02,3.00e-04,128794624,15884.8,2.2877,1
7870,3.3384,n/a,28.17,2.00e-02,3.00e-04,128958464,15902.5,2.2877,1
7880,3.4618,n/a,31.87,2.00e-02,3.00e-04,129122304,15920.1,2.2877,1
7890,2.9402,n/a,18.92,2.00e-02,3.00e-04,129286144,15937.8,2.2877,1
7900,3.5846,2.2912,36.04,2.00e-02,3.00e-04,129449984,15960.2,2.2877,2
7910,3.6401,n/a,38.09,2.00e-02,3.00e-04,129613824,15978.3,2.2877,2
7920,3.3289,n/a,27.91,2.00e-02,3.00e-04,129777664,15995.8,2.2877,2
7930,3.1046,n/a,22.30,2.00e-02,3.00e-04,129941504,16013.2,2.2877,2
7940,3.0860,n/a,21.89,2.00e-02,3.00e-04,130105344,16030.7,2.2877,2
7950,2.8740,n/a,17.71,2.00e-02,3.00e-04,130269184,16048.2,2.2877,2
7960,2.9664,n/a,19.42,2.00e-02,3.00e-04,130433024,16065.6,2.2877,2
7970,2.8519,n/a,17.32,2.00e-02,3.00e-04,130596864,16083.1,2.2877,2
7980,3.4028,n/a,30.05,2.00e-02,3.00e-04,130760704,16100.6,2.2877,2
7990,3.3025,n/a,27.18,2.00e-02,3.00e-04,130924544,16118.0,2.2877,2
8000,3.6654,2.2759,39.07,2.00e-02,3.00e-04,131088384,16140.5,2.2759,0
8010,3.3721,n/a,29.14,2.00e-02,3.00e-04,131252224,16758.5,2.2759,0
8020,2.8828,n/a,17.86,2.00e-02,3.00e-04,131416064,16775.9,2.2759,0
8030,3.4916,n/a,32.84,2.00e-02,3.00e-04,131579904,16793.2,2.2759,0
8040,3.3029,n/a,27.19,2.00e-02,3.00e-04,131743744,16810.5,2.2759,0
8050,3.2161,n/a,24.93,2.00e-02,3.00e-04,131907584,16827.7,2.2759,0
8060,2.9293,n/a,18.71,2.00e-02,3.00e-04,132071424,16845.0,2.2759,0
8070,3.3355,n/a,28.09,2.00e-02,3.00e-04,132235264,16862.3,2.2759,0
8080,3.0180,n/a,20.45,2.00e-02,3.00e-04,132399104,16879.7,2.2759,0
8090,2.8485,n/a,17.26,2.00e-02,3.00e-04,132562944,16897.9,2.2759,0
8100,3.3372,2.2882,28.14,2.00e-02,3.00e-04,132726784,16920.7,2.2759,1
8110,3.4291,n/a,30.85,2.00e-02,3.00e-04,132890624,16938.7,2.2759,1
8120,3.3827,n/a,29.45,2.00e-02,3.00e-04,133054464,16956.2,2.2759,1
8130,3.3142,n/a,27.50,2.00e-02,3.00e-04,133218304,16973.6,2.2759,1
8140,2.8851,n/a,17.90,2.00e-02,3.00e-04,133382144,16991.0,2.2759,1
8150,3.5382,n/a,34.40,2.00e-02,3.00e-04,133545984,17008.5,2.2759,1
8160,3.1906,n/a,24.30,2.00e-02,3.00e-04,133709824,17026.1,2.2759,1
8170,3.3657,n/a,28.95,2.00e-02,3.00e-04,133873664,17043.7,2.2759,1
8180,3.1627,n/a,23.63,2.00e-02,3.00e-04,134037504,17061.7,2.2759,1
8190,3.2224,n/a,25.09,2.00e-02,3.00e-04,134201344,17079.6,2.2759,1
8200,2.5970,2.2666,13.42,2.00e-02,3.00e-04,134365184,17102.3,2.2666,0
8210,3.3502,n/a,28.51,2.00e-02,3.00e-04,134529024,17120.9,2.2666,0
8200,3.0252,2.2664,20.60,2.00e-02,3.00e-04,134365184,21.0,2.2666,1
8210,2.9894,n/a,19.87,2.00e-02,3.00e-04,134529024,38.7,2.2666,1
8220,2.8369,n/a,17.06,2.00e-02,3.00e-04,134692864,56.2,2.2666,1
8230,2.8750,n/a,17.73,2.00e-02,3.00e-04,134856704,74.5,2.2666,1
8240,3.4041,n/a,30.09,2.00e-02,3.00e-04,135020544,93.3,2.2666,1
8250,3.0967,n/a,22.13,2.00e-02,3.00e-04,135184384,111.9,2.2666,1
8260,3.1539,n/a,23.43,2.00e-02,3.00e-04,135348224,130.6,2.2666,1
8000,3.1713,2.2758,23.84,2.00e-02,3.00e-04,131088384,21.6,2.2666,1
8010,3.1239,n/a,22.73,2.00e-02,3.00e-04,131252224,638.6,2.2666,1
8020,3.2490,n/a,25.77,2.00e-02,3.00e-04,131416064,655.6,2.2666,1
8030,3.2747,n/a,26.44,2.00e-02,3.00e-04,131579904,672.6,2.2666,1
8040,3.4950,n/a,32.95,2.00e-02,3.00e-04,131743744,689.8,2.2666,1
8050,3.4196,n/a,30.56,2.00e-02,3.00e-04,131907584,707.0,2.2666,1
8060,2.6290,n/a,13.86,2.00e-02,3.00e-04,132071424,724.2,2.2666,1
8070,3.5207,n/a,33.81,2.00e-02,3.00e-04,132235264,741.5,2.2666,1
8080,2.7297,n/a,15.33,2.00e-02,3.00e-04,132399104,758.8,2.2666,1
8090,2.7762,n/a,16.06,2.00e-02,3.00e-04,132562944,776.1,2.2666,1
8100,3.3207,2.2800,27.68,2.00e-02,3.00e-04,132726784,798.1,2.2666,2
8110,3.0584,n/a,21.29,2.00e-02,3.00e-04,132890624,816.1,2.2666,2
8120,3.1173,n/a,22.59,2.00e-02,3.00e-04,133054464,833.5,2.2666,2
8130,3.0769,n/a,21.69,2.00e-02,3.00e-04,133218304,850.9,2.2666,2
8140,3.2140,n/a,24.88,2.00e-02,3.00e-04,133382144,868.4,2.2666,2
8150,3.4030,n/a,30.05,2.00e-02,3.00e-04,133545984,885.7,2.2666,2
8160,3.0593,n/a,21.31,2.00e-02,3.00e-04,133709824,903.5,2.2666,2
8170,2.6248,n/a,13.80,2.00e-02,3.00e-04,133873664,920.9,2.2666,2
8180,3.3887,n/a,29.63,2.00e-02,3.00e-04,134037504,938.3,2.2666,2
8190,2.7830,n/a,16.17,2.00e-02,3.00e-04,134201344,955.6,2.2666,2
8200,2.8402,2.2790,17.12,2.00e-02,3.00e-04,134365184,977.6,2.2666,3
8210,2.9876,n/a,19.84,2.00e-02,3.00e-04,134529024,995.5,2.2666,3
8220,3.2702,n/a,26.32,2.00e-02,3.00e-04,134692864,1012.9,2.2666,3
8230,3.2038,n/a,24.62,2.00e-02,3.00e-04,134856704,1030.2,2.2666,3
8240,2.9015,n/a,18.20,2.00e-02,3.00e-04,135020544,1047.4,2.2666,3
8250,2.9786,n/a,19.66,2.00e-02,3.00e-04,135184384,1064.6,2.2666,3
8260,2.9127,n/a,18.41,2.00e-02,3.00e-04,135348224,1081.9,2.2666,3
8270,3.3197,n/a,27.65,2.00e-02,3.00e-04,135512064,1099.1,2.2666,3
8280,3.1446,n/a,23.21,2.00e-02,3.00e-04,135675904,1116.4,2.2666,3
8290,3.0954,n/a,22.10,2.00e-02,3.00e-04,135839744,1133.6,2.2666,3
8300,3.4556,2.2810,31.68,2.00e-02,3.00e-04,136003584,1155.5,2.2666,4
8310,3.3029,n/a,27.19,2.00e-02,3.00e-04,136167424,1173.4,2.2666,4
8320,3.1330,n/a,22.94,2.00e-02,3.00e-04,136331264,1190.7,2.2666,4
8330,3.3660,n/a,28.96,2.00e-02,3.00e-04,136495104,1207.8,2.2666,4
8340,3.1627,n/a,23.63,2.00e-02,3.00e-04,136658944,1225.0,2.2666,4
8350,3.6822,n/a,39.73,2.00e-02,3.00e-04,136822784,1242.3,2.2666,4
8360,3.0867,n/a,21.90,2.00e-02,3.00e-04,136986624,1259.5,2.2666,4
8370,2.8707,n/a,17.65,2.00e-02,3.00e-04,137150464,1276.7,2.2666,4
8380,3.1928,n/a,24.36,2.00e-02,3.00e-04,137314304,1293.9,2.2666,4
8390,3.0119,n/a,20.33,2.00e-02,3.00e-04,137478144,1311.0,2.2666,4
8400,2.9347,2.3095,18.82,2.00e-02,3.00e-04,137641984,1332.9,2.2666,5
8410,3.3381,n/a,28.17,2.00e-02,3.00e-04,137805824,1350.8,2.2666,5
8420,2.9905,n/a,19.90,2.00e-02,3.00e-04,137969664,1367.9,2.2666,5
8430,2.5337,n/a,12.60,2.00e-02,3.00e-04,138133504,1385.1,2.2666,5
8440,3.2615,n/a,26.09,2.00e-02,3.00e-04,138297344,1402.4,2.2666,5
8450,2.7882,n/a,16.25,2.00e-02,3.00e-04,138461184,1419.6,2.2666,5
8460,3.3687,n/a,29.04,2.00e-02,3.00e-04,138625024,1436.8,2.2666,5
8470,2.9979,n/a,20.04,2.00e-02,3.00e-04,138788864,1454.0,2.2666,5
8480,3.1990,n/a,24.51,2.00e-02,3.00e-04,138952704,1471.3,2.2666,5
8490,2.8168,n/a,16.72,2.00e-02,3.00e-04,139116544,1488.6,2.2666,5
8500,3.1981,2.2854,24.49,2.00e-02,3.00e-04,139280384,1510.6,2.2666,6
8510,2.8441,n/a,17.19,2.00e-02,3.00e-04,139444224,1528.7,2.2666,6
8520,3.2723,n/a,26.37,2.00e-02,3.00e-04,139608064,1546.0,2.2666,6
8530,3.1213,n/a,22.68,2.00e-02,3.00e-04,139771904,1563.4,2.2666,6
8540,2.7046,n/a,14.95,2.00e-02,3.00e-04,139935744,1580.9,2.2666,6
8550,2.9426,n/a,18.96,2.00e-02,3.00e-04,140099584,1598.3,2.2666,6
8560,3.2773,n/a,26.51,2.00e-02,3.00e-04,140263424,1615.7,2.2666,6
8570,3.2659,n/a,26.20,2.00e-02,3.00e-04,140427264,1633.2,2.2666,6
8580,2.8951,n/a,18.09,2.00e-02,3.00e-04,140591104,1650.7,2.2666,6
8590,3.4748,n/a,32.29,2.00e-02,3.00e-04,140754944,1668.2,2.2666,6
8600,3.1765,2.2787,23.96,2.00e-02,3.00e-04,140918784,1690.5,2.2666,7
8610,3.0507,n/a,21.13,2.00e-02,3.00e-04,141082624,1708.6,2.2666,7
8620,2.8027,n/a,16.49,2.00e-02,3.00e-04,141246464,1726.2,2.2666,7
8630,3.5832,n/a,35.99,2.00e-02,3.00e-04,141410304,1743.7,2.2666,7
8640,3.3748,n/a,29.22,2.00e-02,3.00e-04,141574144,1761.2,2.2666,7
8650,2.9367,n/a,18.85,2.00e-02,3.00e-04,141737984,1778.8,2.2666,7
8660,3.2875,n/a,26.78,2.00e-02,3.00e-04,141901824,1796.3,2.2666,7
8670,2.9026,n/a,18.22,2.00e-02,3.00e-04,142065664,1813.9,2.2666,7
8680,3.1469,n/a,23.26,2.00e-02,3.00e-04,142229504,1831.4,2.2666,7
8690,2.8318,n/a,16.98,2.00e-02,3.00e-04,142393344,1848.9,2.2666,7
8700,3.1096,2.2567,22.41,2.00e-02,3.00e-04,142557184,1871.2,2.2567,0
8710,3.2757,n/a,26.46,2.00e-02,3.00e-04,142721024,1889.3,2.2567,0
8720,3.1693,n/a,23.79,2.00e-02,3.00e-04,142884864,1906.7,2.2567,0
8730,2.7206,n/a,15.19,2.00e-02,3.00e-04,143048704,1924.1,2.2567,0
8740,2.6322,n/a,13.90,2.00e-02,3.00e-04,143212544,1941.5,2.2567,0
8750,3.3357,n/a,28.10,2.00e-02,3.00e-04,143376384,1958.9,2.2567,0
8760,3.0903,n/a,21.98,2.00e-02,3.00e-04,143540224,1976.3,2.2567,0
8770,3.1037,n/a,22.28,2.00e-02,3.00e-04,143704064,1993.8,2.2567,0
8780,3.4401,n/a,31.19,2.00e-02,3.00e-04,143867904,2011.2,2.2567,0
8790,3.1514,n/a,23.37,2.00e-02,3.00e-04,144031744,2028.6,2.2567,0
8800,3.0830,2.2622,21.82,2.00e-02,3.00e-04,144195584,2050.8,2.2567,1
8810,3.6122,n/a,37.05,2.00e-02,3.00e-04,144359424,2068.9,2.2567,1
